order_id,provider_id,order_created_at,fulfillment_status,line_item_count,order_processed_at,processing_method,shop_id,source_name,sales_channel,gross_merchandise_value_usd
63952356,859766521942,2019-02-15 1:26:25,fulfilled,6,2019-02-15 1:26:24,direct,924,web,ecommerce,31.45
437603970,4646979403848,2022-06-29 22:57:54,fulfilled,4,2022-06-29 22:57:52,direct,3397,web,ecommerce,130.0514049
256277723,529688133701,2018-07-08 9:11:12,fulfilled,1,2018-07-08 9:11:12,direct,2271,web,ecommerce,24.99
130898079,2836135280726,2020-11-27 19:10:38,fulfilled,3,2020-11-27 19:10:34,direct,924,web,ecommerce,21
320980980,4644710678746,2022-01-12 18:24:37,fulfilled,1,2022-01-12 18:24:36,direct,2292,web,ecommerce,80
633159587,5113475989751,2023-03-03 18:45:21,fulfilled,5,2023-03-03 18:45:20,direct,2037,web,ecommerce,338.6998785
221385804,687462187071,2018-11-24 22:51:38,fulfilled,2,2018-11-24 22:51:38,direct,2024,web,ecommerce,153
68239597,1885171187798,2019-11-22 0:22:09,fulfilled,1,2019-11-22 0:22:08,direct,924,web,ecommerce,21.25
19642091,4094585360,2016-11-29 1:25:39,fulfilled,3,2016-11-29 1:25:39,direct,924,web,ecommerce,10
683049338,4419942449204,2023-04-22 18:37:03,fulfilled,1,2023-04-22 18:37:03,direct,533,web,ecommerce,113.3165186
1759170,354668344,2014-10-30 3:14:56,fulfilled,4,2014-10-30 3:14:56,direct,924,web,ecommerce,10
412431301,1849479397422,2019-11-07 16:04:57,fulfilled,1,2019-11-07 16:04:56,direct,3717,web,ecommerce,76
435361503,4641492729928,2022-06-27 9:16:55,fulfilled,1,2022-06-27 9:16:53,direct,3397,web,ecommerce,38.83701292
399957986,4748603752534,2022-05-08 14:54:14,fulfilled,4,2022-05-08 14:54:13,direct,924,web,ecommerce,56.8
481018078,4315855749382,2021-11-05 11:00:53,fulfilled,1,2021-11-05 11:00:53,direct,4351,web,ecommerce,520
66908835,1314901426262,2019-07-30 0:54:51,fulfilled,4,2019-07-30 0:54:51,direct,924,web,ecommerce,82
271772667,4276401668182,2021-10-28 5:38:12,fulfilled,6,2021-10-28 5:38:11,direct,924,web,ecommerce,37.8
605342335,956075147360,2019-05-07 20:25:37,fulfilled,1,2019-05-07 20:25:36,direct,5504,web,ecommerce,39
590953494,4325595414790,2022-12-26 9:50:31,fulfilled,1,2022-12-26 9:50:30,direct,4351,web,ecommerce,18
710216643,5593507332182,2023-05-21 18:13:56,fulfilled,3,2023-05-21 18:13:56,direct,924,web,ecommerce,38.4
538287628,4481651146848,2022-10-16 19:16:37,fulfilled,2,2022-10-16 19:16:36,direct,2780,web,ecommerce,160
473100218,4492647235653,2022-07-22 11:28:06,fulfilled,2,2022-07-22 11:28:05,direct,2271,web,ecommerce,19.98
605399626,1028044750944,2019-06-20 23:04:15,fulfilled,2,2019-06-20 23:04:15,direct,5504,web,ecommerce,94
64303485,880516137046,2019-03-11 0:19:24,fulfilled,1,2019-03-11 0:19:24,direct,924,web,ecommerce,28
37763689,4407812048,2017-03-10 13:19:18,fulfilled,3,2017-03-10 13:19:18,direct,924,web,ecommerce,45.9
204599763,3988376944726,2021-07-05 19:28:41,fulfilled,3,2021-07-05 19:28:40,direct,924,web,ecommerce,14.45
263477196,2722459615301,2020-11-03 10:44:50,fulfilled,1,2020-11-03 10:44:50,direct,2271,web,ecommerce,39.99
57586386,514906226774,2018-06-23 17:55:44,fulfilled,3,2018-06-23 17:55:44,direct,924,web,ecommerce,14.4
575151919,4797988929670,2022-11-29 0:24:03,fulfilled,4,2022-11-29 0:24:02,direct,1592,web,ecommerce,39.67692392
58229753,523720360022,2018-07-08 13:43:55,partial,2,2018-07-08 13:43:55,direct,924,web,ecommerce,47.2
63385895,825468321878,2019-01-02 4:15:59,fulfilled,4,2019-01-02 4:15:58,direct,924,web,ecommerce,32.4
549216041,2432250708040,2020-07-07 12:32:19,fulfilled,1,2020-07-07 12:32:17,direct,5095,web,ecommerce,38
527706913,4600833605701,2022-10-02 12:51:07,fulfilled,5,2022-10-02 12:51:05,direct,2271,web,ecommerce,81.48
638228368,4927250333863,2023-03-11 23:20:42,fulfilled,3,2023-03-11 23:20:41,direct,1430,web,ecommerce,49.78534579
88631695,2460170747990,2020-07-05 9:49:26,partial,4,2020-07-05 16:49:25,direct,924,web,ecommerce,15.5
68747651,1911926554710,2019-11-29 19:58:00,fulfilled,3,2019-11-29 19:57:59,direct,924,web,ecommerce,11
76284124,2177481048167,2020-03-30 3:05:01,fulfilled,4,2020-03-30 3:05:00,direct,1149,web,ecommerce,193.2
592650486,4833429946535,2022-12-28 17:29:53,fulfilled,1,2022-12-28 17:29:51,direct,1430,web,ecommerce,48.84322951
677274583,4569745096785,2022-06-19 9:10:42,fulfilled,2,2022-06-19 9:10:41,direct,6085,1520611,ecommerce,29.0967062
590188370,4823503339698,2022-12-24 9:47:16,fulfilled,1,2022-12-24 9:47:04,direct,3768,web,ecommerce,230
377588349,4256874725448,2021-12-14 13:28:38,fulfilled,1,2021-12-14 13:28:36,direct,3397,web,ecommerce,49.69282093
568845301,5243523465302,2022-11-25 10:34:04,fulfilled,2,2022-11-25 10:34:03,direct,924,web,ecommerce,20.4
497838711,4239291351172,2022-08-22 16:43:15,fulfilled,1,2022-08-22 16:43:14,direct,1025,web,ecommerce,400
70342698,2164284260438,2020-03-30 12:25:50,fulfilled,2,2020-03-30 19:25:48,direct,924,web,ecommerce,25.2
62323007,659466223702,2018-11-26 2:50:53,fulfilled,3,2018-11-26 2:50:52,direct,924,web,ecommerce,31.5
166434039,3759410282582,2021-04-14 19:08:44,fulfilled,2,2021-04-14 19:08:44,direct,924,web,ecommerce,32
15356623,3726515909,2016-08-28 18:38:37,fulfilled,6,2016-08-28 18:38:37,direct,924,web,ecommerce,25
38205536,4440643664,2017-03-17 9:21:05,partial,3,2017-03-17 9:21:05,direct,924,web,ecommerce,36
257294572,1824737296453,2019-10-25 16:15:18,fulfilled,1,2019-10-25 16:15:18,direct,2271,web,ecommerce,4.98
373158679,4379743092808,2022-02-14 20:02:16,fulfilled,3,2022-02-14 20:02:16,direct,3397,1520611,ecommerce,94.04549668
231775968,4009140355206,2021-09-12 14:34:04,fulfilled,2,2021-09-12 14:34:03,direct,1592,web,ecommerce,26.018855
69401849,1962071720022,2019-12-13 7:25:34,fulfilled,3,2019-12-13 15:25:33,direct,924,web,ecommerce,26
55584209,259529146384,2018-04-26 15:19:22,fulfilled,5,2018-04-26 15:19:22,direct,924,web,ecommerce,86.4
262838489,2697406578757,2020-10-20 20:46:01,fulfilled,1,2020-10-20 20:46:00,direct,2271,web,ecommerce,66
116851118,2836995801220,2020-11-11 20:12:30,fulfilled,4,2020-11-11 20:12:29,direct,1025,web,ecommerce,1295.94
110254722,2494232887354,2020-10-12 5:53:00,fulfilled,6,2020-10-12 5:52:59,direct,1040,web,ecommerce,124.5
256977526,1232116023365,2019-06-27 1:14:33,fulfilled,4,2019-06-27 1:14:32,direct,2271,web,ecommerce,67.96
70122135,2130715574358,2020-03-14 21:48:31,fulfilled,4,2020-03-15 4:48:30,direct,924,web,ecommerce,28
82969411,2411219091542,2020-06-18 6:31:53,fulfilled,2,2020-06-18 13:31:52,direct,924,web,ecommerce,30
360892661,3932037677226,2021-08-19 18:26:59,fulfilled,1,2021-08-19 18:26:58,direct,3256,web,ecommerce,65
711420842,4006311952580,2021-08-12 16:00:45,fulfilled,2,2021-08-12 16:00:44,direct,6347,web,ecommerce,28
161046279,3691342856278,2021-03-18 12:48:15,fulfilled,2,2021-03-18 12:48:14,direct,924,web,ecommerce,25.2
469890245,4942944862294,2022-07-19 21:42:36,fulfilled,3,2022-07-19 21:42:35,direct,924,web,ecommerce,18
318963829,1199477129312,2019-09-12 15:53:09,fulfilled,1,2019-09-12 15:53:09,direct,2780,web,ecommerce,36
393009134,3719336231012,2021-05-03 12:18:56,fulfilled,1,2021-05-03 12:18:56,direct,3477,web,ecommerce,59
409170791,4784644325462,2022-05-21 7:44:13,fulfilled,2,2022-05-21 7:44:12,direct,924,web,ecommerce,24
574771035,4713145139236,2022-11-29 2:06:00,fulfilled,1,2022-11-29 2:05:59,direct,2269,web,ecommerce,10.5
257146112,1350410895429,2019-08-30 12:34:52,fulfilled,8,2019-08-30 12:34:51,direct,2271,web,ecommerce,133.42
319740120,2558806982752,2020-07-16 16:18:21,fulfilled,1,2020-07-16 16:18:20,direct,2780,web,ecommerce,40
62226148,657181540438,2018-11-25 2:21:04,fulfilled,5,2018-11-25 2:21:04,direct,924,web,ecommerce,18.5
236037098,4192986005590,2021-09-15 22:33:07,fulfilled,1,2021-09-15 22:33:06,direct,924,web,ecommerce,15
581400530,4566468853856,2022-12-07 18:18:53,fulfilled,2,2022-12-07 18:18:52,direct,2780,web,ecommerce,265
59351045,570440286294,2018-08-22 15:44:24,fulfilled,1,2018-08-22 15:44:24,direct,924,web,ecommerce,10.2
83155880,566470246503,2018-08-13 0:54:32,fulfilled,4,2018-08-13 0:54:32,direct,1149,web,ecommerce,212
634393172,5446162219094,2023-03-04 14:05:44,fulfilled,1,2023-03-04 14:05:42,direct,924,web,ecommerce,24
64399568,890593869910,2019-03-23 19:20:22,fulfilled,2,2019-03-23 19:20:21,direct,924,web,ecommerce,16.4
596038310,5316646338721,2023-01-03 11:41:21,fulfilled,1,2023-01-03 11:41:20,direct,3813,pos,pos,7
556508695,3716129947721,2021-04-15 6:13:02,fulfilled,1,2021-04-15 6:13:01,direct,5140,web,ecommerce,1
261207568,2555487649861,2020-08-16 21:36:39,fulfilled,1,2020-08-16 21:36:38,direct,2271,web,ecommerce,34.99
637841353,5169202561096,2023-03-11 13:52:28,fulfilled,1,2023-03-11 13:52:27,direct,3397,web,ecommerce,52.58311684
413404351,3987164332210,2021-08-24 20:30:36,fulfilled,1,2021-08-24 20:30:35,direct,3768,web,ecommerce,69.99
56530673,275684425744,2018-05-27 14:39:00,fulfilled,4,2018-05-27 14:39:00,direct,924,web,ecommerce,34
133491097,2878444372054,2020-12-09 11:19:48,fulfilled,2,2020-12-09 11:19:46,direct,924,web,ecommerce,40.5
548833540,1686829695048,2019-09-19 17:41:05,fulfilled,4,2019-09-19 17:41:05,direct,5095,web,ecommerce,108
268895643,4270931345494,2021-10-24 20:44:39,fulfilled,3,2021-10-24 20:44:38,direct,924,web,ecommerce,24
257636717,2122781392965,2020-01-23 16:29:06,fulfilled,4,2020-01-23 16:29:05,direct,2271,web,ecommerce,50.96
347897805,4013303169156,2022-03-01 6:15:55,fulfilled,1,2022-03-01 6:15:54,direct,1025,web,ecommerce,20.3
68629854,1902848245846,2019-11-28 3:40:34,fulfilled,4,2019-11-28 3:40:34,direct,924,web,ecommerce,33
299774060,4388993007702,2021-12-08 7:55:42,fulfilled,2,2021-12-08 7:55:41,direct,924,web,ecommerce,36
672987981,2575008956497,2020-08-20 21:14:17,fulfilled,2,2020-08-20 21:14:16,direct,6085,web,ecommerce,84.50704225
283368572,1705627254819,2019-09-29 12:08:40,fulfilled,1,2019-09-29 12:08:40,direct,2486,web,ecommerce,79
150536131,3648317325370,2021-03-01 16:40:20,fulfilled,1,2021-03-01 16:40:19,direct,1040,web,ecommerce,69
62091608,654464286806,2018-11-24 3:20:05,fulfilled,1,2018-11-24 3:20:05,direct,924,web,ecommerce,19.5
492599137,4728167628872,2022-08-13 9:30:43,fulfilled,3,2022-08-13 9:30:42,direct,3397,web,ecommerce,139.2404702
277921037,4286190452822,2021-11-02 9:19:05,fulfilled,2,2021-11-02 9:19:04,direct,924,web,ecommerce,55.2
383576131,4688484008022,2022-04-13 18:06:32,fulfilled,4,2022-04-13 18:06:31,direct,924,web,ecommerce,14
625509872,4823938367524,2023-02-21 1:22:58,fulfilled,1,2023-02-21 1:22:55,direct,2269,web,ecommerce,45
698763991,5578864394326,2023-05-11 16:30:39,fulfilled,2,2023-05-11 16:30:38,direct,924,web,ecommerce,28.8
571690202,5250168979542,2022-11-26 21:08:13,fulfilled,5,2022-11-26 21:08:12,direct,924,web,ecommerce,29.2
556854113,4159451562057,2022-01-31 10:47:24,fulfilled,1,2022-01-31 10:47:23,direct,5140,web,ecommerce,1
398300612,2270987092042,2020-04-04 18:23:44,fulfilled,4,2020-04-04 18:23:43,direct,3659,web,ecommerce,144
604259586,4984399429891,2022-09-16 13:02:30,fulfilled,1,2022-09-16 13:02:25,direct,5509,web,ecommerce,18.95
61037018,610856239190,2018-10-26 13:44:09,fulfilled,3,2018-10-26 13:44:09,direct,924,web,ecommerce,32.3
377268312,4154370883656,2021-11-12 16:48:03,fulfilled,2,2021-11-12 16:48:02,direct,3397,web,ecommerce,62.26801644
563362609,4678142459973,2022-11-22 12:10:28,fulfilled,2,2022-11-22 12:10:26,direct,2271,web,ecommerce,19.98
268465350,3714304606277,2021-04-08 4:52:41,fulfilled,1,2021-04-08 4:52:40,direct,2271,web,ecommerce,19.99
480876803,3992788631704,2021-08-10 17:40:56,fulfilled,3,2021-08-10 17:40:55,direct,4351,web,ecommerce,660
268473485,3716545806405,2021-04-09 11:17:41,fulfilled,1,2021-04-09 11:17:40,direct,2271,web,ecommerce,27.99
62265794,657807540310,2018-11-25 9:34:20,partial,5,2018-11-25 9:34:20,direct,924,web,ecommerce,33.5
260925684,2503984644165,2020-08-07 8:46:31,fulfilled,3,2020-08-07 8:46:30,direct,2271,web,ecommerce,51
690972051,4543360532680,2022-05-04 19:41:19,fulfilled,1,2022-05-04 19:41:19,direct,6089,web,ecommerce,444
675933008,4242215960657,2022-01-09 0:25:42,fulfilled,2,2022-01-09 0:25:42,direct,6085,web,ecommerce,57.76457876
38392692,4452921616,2017-03-19 15:48:13,fulfilled,10,2017-03-19 15:48:13,direct,924,web,ecommerce,58
67323346,1353371910230,2019-08-29 19:11:51,fulfilled,5,2019-08-29 19:11:50,direct,924,web,ecommerce,36.08
92663385,2528428949590,2020-07-29 19:11:46,fulfilled,9,2020-07-30 2:11:44,direct,924,web,ecommerce,43.2
70499968,2197938438230,2020-04-09 10:38:58,fulfilled,3,2020-04-09 17:38:57,direct,924,web,ecommerce,15
58269507,524505382998,2018-07-10 1:09:33,fulfilled,10,2018-07-10 1:09:33,direct,924,web,ecommerce,32.2
77190164,2503211909,2016-03-03 21:10:25,fulfilled,1,2016-03-03 21:10:25,direct,1149,web,ecommerce,35.1
57638969,515765698646,2018-06-25 16:54:31,fulfilled,7,2018-06-25 16:54:31,direct,924,web,ecommerce,87
67762185,1694743724118,2019-09-21 20:14:56,fulfilled,4,2019-09-21 20:14:55,direct,924,web,ecommerce,12.6
377019691,4110000783432,2021-10-22 14:30:17,fulfilled,3,2021-10-22 14:30:16,direct,3397,web,ecommerce,141.7229963
319749568,2571339661408,2020-07-24 10:02:39,fulfilled,1,2020-07-24 10:02:38,direct,2780,web,ecommerce,240
77175391,2197117893,2016-01-16 22:40:30,fulfilled,1,2016-01-16 22:40:30,direct,1149,web,ecommerce,48
215870748,4071678312534,2021-08-04 8:50:54,fulfilled,2,2021-08-04 8:50:53,direct,924,web,ecommerce,10.8
583832212,4994035613768,2022-12-11 21:41:53,fulfilled,2,2022-12-11 21:41:50,direct,5095,web,ecommerce,176
321061523,4089195757664,2021-12-24 14:00:20,fulfilled,1,2021-12-24 14:00:19,direct,2780,web,ecommerce,40
333354851,4215757144133,2022-01-30 18:15:59,fulfilled,2,2022-01-30 18:15:58,direct,2271,web,ecommerce,40
66026288,1211518615638,2019-06-16 20:57:11,fulfilled,5,2019-06-16 20:57:10,direct,924,web,ecommerce,35.2
3426577,695997316,2015-05-26 14:30:32,fulfilled,2,2015-05-26 14:30:32,direct,924,web,ecommerce,24.5
18666946,4074882192,2016-11-25 19:40:04,fulfilled,5,2016-11-25 19:40:04,direct,924,web,ecommerce,37
69370462,1948158787670,2019-12-08 22:08:34,fulfilled,10,2019-12-09 6:08:33,direct,924,web,ecommerce,169.2
260351104,2430192779333,2020-07-12 15:41:34,fulfilled,2,2020-07-12 15:41:34,direct,2271,web,ecommerce,22
95250584,2580226539606,2020-08-16 18:53:24,fulfilled,3,2020-08-17 1:53:23,direct,924,web,ecommerce,22
4623518,1005482901562,2018-11-23 18:52:15,fulfilled,6,2018-11-23 18:52:14,direct,1040,web,ecommerce,142.5
64012887,869698306134,2019-02-26 16:21:00,fulfilled,1,2019-02-26 16:20:59,direct,924,web,ecommerce,12.75
254732530,4059513651236,2021-10-02 0:50:02,fulfilled,3,2021-10-02 0:50:01,direct,2269,web,ecommerce,38.25
225939571,3876311433349,2021-08-29 2:03:21,fulfilled,1,2021-08-29 2:03:18,direct,1310,web,ecommerce,55
371050337,4315902541893,2022-04-02 7:20:18,fulfilled,2,2022-04-02 7:20:16,direct,2271,web,ecommerce,40
295963191,4360961589334,2021-11-29 13:10:20,fulfilled,2,2021-11-29 13:10:19,direct,924,web,ecommerce,12
528477317,5131115855958,2022-10-03 18:35:02,fulfilled,3,2022-10-03 18:35:01,direct,924,web,ecommerce,22
500416425,5043182370902,2022-08-28 16:09:17,fulfilled,1,2022-08-28 16:09:16,direct,924,web,ecommerce,19.2
50173265,69246582800,2017-11-28 2:41:03,fulfilled,2,2017-11-28 2:41:03,direct,924,web,ecommerce,36
599538750,5353308717142,2023-01-12 9:45:23,fulfilled,1,2023-01-12 9:45:20,direct,924,web,ecommerce,14
71011347,2285067403350,2020-05-07 13:02:39,fulfilled,1,2020-05-07 20:02:37,direct,924,web,ecommerce,17
651153811,5472808894550,2023-03-20 17:11:27,fulfilled,1,2023-03-20 17:11:24,direct,924,web,ecommerce,18
255683722,6305376588,2017-10-18 20:23:56,fulfilled,1,2017-10-18 20:23:56,direct,2271,web,ecommerce,24
324894986,4201281257541,2022-01-20 20:42:36,fulfilled,4,2022-01-20 20:42:34,direct,2271,web,ecommerce,89.98
74063303,2341947179094,2020-05-25 13:06:35,fulfilled,4,2020-05-25 20:06:34,direct,924,web,ecommerce,39
710511754,3092039336132,2020-11-27 21:26:53,fulfilled,1,2020-11-27 21:26:49,direct,6347,web,ecommerce,13.5
7108114,1820371397,2015-11-29 2:08:13,fulfilled,3,2015-11-29 2:08:13,direct,924,web,ecommerce,11
587051654,5297860640854,2022-12-16 19:18:20,fulfilled,8,2022-12-16 19:18:19,direct,924,web,ecommerce,75.6
432334197,4630994550856,2022-06-22 9:10:54,fulfilled,7,2022-06-22 9:10:52,direct,3397,web,ecommerce,165.3760635
262026740,2661882167365,2020-09-30 12:00:32,fulfilled,3,2020-09-30 12:00:31,direct,2271,web,ecommerce,29.97
436999035,4453160386629,2022-06-28 14:21:30,fulfilled,4,2022-06-28 14:21:29,direct,2271,web,ecommerce,74.96
731210462,4328206401798,2023-06-09 9:42:27,restocked,1,2023-06-09 9:42:26,direct,4351,web,ecommerce,100
199256031,3955294535766,2021-06-23 16:44:24,fulfilled,4,2021-06-23 16:44:22,direct,924,web,ecommerce,22
300812956,4300638978215,2021-12-10 10:12:10,fulfilled,2,2021-12-10 10:12:09,direct,1430,web,ecommerce,25.14626087
70848861,2275161014358,2020-05-05 1:47:29,fulfilled,2,2020-05-05 8:47:29,direct,924,web,ecommerce,10.5
70169199,2153236693078,2020-03-26 12:45:43,fulfilled,3,2020-03-26 19:45:42,direct,924,web,ecommerce,60.9
68348836,1897176334422,2019-11-26 23:53:09,fulfilled,1,2019-11-26 23:53:09,direct,924,web,ecommerce,22.5
360546878,2739476004949,2020-10-01 8:49:14,fulfilled,2,2020-10-01 8:49:13,direct,3256,web,ecommerce,384
183384279,3792028303494,2021-05-18 23:09:24,fulfilled,1,2021-05-18 23:09:23,direct,1592,web,ecommerce,41.41421253
714029427,3997687185598,2021-08-15 17:20:33,fulfilled,2,2021-08-15 17:20:32,direct,6383,web,ecommerce,76.5
530785600,4813671989418,2022-10-06 18:25:26,fulfilled,2,2022-10-06 18:25:25,direct,3256,web,ecommerce,283
708989142,5592588779606,2023-05-20 20:05:03,fulfilled,6,2023-05-20 20:05:01,direct,924,web,ecommerce,64.8
497046677,4447405342762,2022-08-21 9:19:41,fulfilled,6,2022-08-21 9:19:40,direct,2486,web,ecommerce,156
73458541,2134115614772,2020-05-22 19:34:59,fulfilled,1,2020-05-22 19:34:58,direct,533,web,ecommerce,96.41135512
28978672,395976704072,2018-03-19 19:45:41,fulfilled,2,2018-03-19 19:45:41,direct,802,web,ecommerce,318.75
412343532,832122388526,2018-12-13 9:35:56,,1,2018-12-13 9:35:56,direct,3717,web,ecommerce,119
633075101,4753715429494,2023-03-03 19:19:49,fulfilled,1,2023-03-03 19:19:48,direct,5052,web,ecommerce,86.51014347
257116952,1332135428165,2019-08-15 18:16:23,fulfilled,1,2019-08-15 18:16:23,direct,2271,web,ecommerce,7.98
257169725,1380804100165,2019-09-12 20:55:52,fulfilled,2,2019-09-12 20:55:52,direct,2271,web,ecommerce,25.98
320496602,2898127356000,2021-02-12 10:17:01,fulfilled,1,2021-02-12 10:17:00,direct,2780,web,ecommerce,120
33157377,4281172240,2017-01-26 8:38:20,fulfilled,3,2017-01-26 8:38:20,direct,924,web,ecommerce,36.8
606828507,4175081209952,2022-02-27 18:47:40,fulfilled,1,2022-02-27 18:47:38,direct,5504,web,ecommerce,39.9
283134694,5458884483,2017-08-15 10:17:51,fulfilled,3,2017-08-15 10:17:51,direct,2486,shopify_draft_order,ecommerce,369.6
67631641,1690487193686,2019-09-19 14:48:35,fulfilled,1,2019-09-19 14:48:34,direct,924,web,ecommerce,28.8
130600046,2835747569750,2020-11-27 18:19:10,fulfilled,5,2020-11-27 18:19:07,direct,924,web,ecommerce,30
65321146,1055114068054,2019-05-19 23:51:02,fulfilled,1,2019-05-19 23:51:01,direct,924,web,ecommerce,12
193384744,3843649667147,2021-06-14 11:21:51,fulfilled,1,2021-06-14 11:21:50,direct,922,web,ecommerce,133.3404448
278326621,4081172676778,2021-11-03 14:53:37,fulfilled,2,2021-11-03 14:53:36,direct,1933,web,ecommerce,184.8031154
417088134,4581080399944,2022-05-29 13:21:42,fulfilled,2,2022-05-29 13:21:42,direct,3397,web,ecommerce,107.4020735
61718304,649009070166,2018-11-23 2:19:49,fulfilled,3,2018-11-23 2:19:49,direct,924,web,ecommerce,14
206512948,3863899373626,2021-07-13 8:19:12,fulfilled,1,2021-07-13 8:19:11,direct,1040,web,ecommerce,23.8
558043286,5222127894614,2022-11-17 4:13:28,fulfilled,1,2022-11-17 4:13:27,direct,924,web,ecommerce,40
63535004,832199753814,2019-01-09 22:10:23,fulfilled,3,2019-01-09 22:10:23,direct,924,web,ecommerce,30.6
320654553,3809431257184,2021-06-18 10:01:51,fulfilled,2,2021-06-18 10:01:50,direct,2780,580111,ecommerce,80
200758175,3974221889622,2021-06-29 18:26:58,fulfilled,2,2021-06-29 18:26:56,direct,924,web,ecommerce,14
495977416,4574025809956,2022-08-19 19:57:44,fulfilled,1,2022-08-19 19:57:42,direct,2269,web,ecommerce,58.5
420482565,4333577109546,2022-06-04 8:56:40,fulfilled,1,2022-06-04 8:56:38,direct,2486,web,ecommerce,160.38
668869196,4713428713568,2023-04-07 10:23:42,fulfilled,1,2023-04-07 10:23:42,direct,2780,web,ecommerce,55
604061679,173275840543,2017-11-08 14:40:09,fulfilled,1,2017-11-08 14:40:09,direct,5504,web,ecommerce,29
446999792,4082731516022,2021-12-03 18:13:04,fulfilled,2,2021-12-03 18:13:03,direct,4119,web,ecommerce,82.48369472
525249416,4812831031368,2022-09-29 11:35:06,fulfilled,2,2022-09-29 11:35:04,direct,3397,web,ecommerce,58.63780755
575181827,5257033449558,2022-11-28 19:29:44,fulfilled,3,2022-11-28 19:29:43,direct,924,web,ecommerce,26.8
62036475,653632766038,2018-11-24 0:27:48,fulfilled,5,2018-11-24 0:27:48,direct,924,web,ecommerce,15
56409818,274262523920,2018-05-20 22:39:39,fulfilled,4,2018-05-20 22:39:39,direct,924,web,ecommerce,10.4
1052776,290429581,2014-06-17 23:26:23,fulfilled,1,2014-06-17 23:26:23,direct,924,web,ecommerce,32.4
83483108,1334782230631,2019-08-08 15:01:15,fulfilled,3,2019-08-08 15:01:15,direct,1149,web,ecommerce,204
185020296,3857867079766,2021-05-22 12:01:29,fulfilled,4,2021-05-22 12:01:28,direct,924,web,ecommerce,50
319268620,2045421518944,2020-01-10 20:53:46,fulfilled,1,2020-01-10 20:53:45,direct,2780,web,ecommerce,63
657651063,5484280643670,2023-03-26 17:14:50,fulfilled,7,2023-03-26 17:14:49,direct,924,web,ecommerce,57.6
97049491,2602747232342,2020-08-25 19:15:23,fulfilled,2,2020-08-26 2:15:22,direct,924,web,ecommerce,32.9
528473929,5131073847382,2022-10-03 18:04:44,fulfilled,3,2022-10-03 18:04:43,direct,924,web,ecommerce,13.8
43343560,4804790736,2017-06-29 3:06:54,fulfilled,3,2017-06-29 3:06:54,direct,924,web,ecommerce,39.75
714842461,5188995055806,2023-04-08 21:31:46,fulfilled,1,2023-04-08 21:31:42,direct,6383,web,ecommerce,80.1
219249640,4107962220630,2021-08-13 14:10:37,fulfilled,4,2021-08-13 14:10:36,direct,924,web,ecommerce,48
117447422,2862620049544,2020-11-16 12:52:12,fulfilled,1,2020-11-16 12:52:11,direct,1189,web,ecommerce,40
449401003,4908054052950,2022-07-04 16:29:32,fulfilled,7,2022-07-04 16:29:30,direct,924,web,ecommerce,59.76
417193736,4787606814967,2022-05-29 18:34:39,partial,2,2022-05-29 18:34:37,direct,2037,web,ecommerce,89.48978641
605365371,987385856096,2019-05-28 17:27:16,fulfilled,2,2019-05-28 17:27:15,direct,5504,web,ecommerce,101
69045019,1924729700438,2019-12-01 20:16:18,fulfilled,6,2019-12-02 4:16:17,direct,924,web,ecommerce,24
283416645,2114369716266,2020-05-18 16:24:44,fulfilled,1,2020-05-18 16:24:44,direct,2486,web,ecommerce,79
170839334,3822020067495,2021-04-26 7:17:14,fulfilled,2,2021-04-26 7:17:13,direct,1430,web,ecommerce,25.81325882
304270074,4611416293605,2021-12-16 19:13:12,fulfilled,1,2021-12-16 19:13:11,direct,2530,web,ecommerce,55
50314922,70369017872,2017-11-28 6:48:31,fulfilled,4,2017-11-28 6:48:31,direct,924,web,ecommerce,10
73759272,2334901534806,2020-05-23 10:37:08,fulfilled,8,2020-05-23 17:37:06,direct,924,web,ecommerce,46.8
303450935,4406691070038,2021-12-14 14:32:53,fulfilled,3,2021-12-14 14:32:51,direct,924,web,ecommerce,22.4
444892604,4460930924613,2022-07-03 6:32:23,fulfilled,1,2022-07-03 6:32:22,direct,2271,web,ecommerce,32
256987567,1285564137541,2019-07-08 9:53:03,fulfilled,3,2019-07-08 9:53:02,direct,2271,web,ecommerce,61.98
572705443,4954904592456,2022-11-28 9:59:03,fulfilled,2,2022-11-28 9:59:02,direct,3397,web,ecommerce,26.52167173
8317555,2201699269,2016-01-17 20:57:20,fulfilled,3,2016-01-17 20:57:20,direct,924,web,ecommerce,10.5
54395371,220785934352,2018-03-18 14:45:17,fulfilled,4,2018-03-18 14:45:17,direct,924,web,ecommerce,41.4
715944208,5060390944849,2023-05-27 2:04:46,fulfilled,3,2023-05-27 2:04:46,direct,6085,web,ecommerce,55.55699592
21177643,4236973520,2017-01-09 23:51:38,fulfilled,3,2017-01-09 23:51:38,direct,924,web,ecommerce,12
17103697,3890231109,2016-10-12 2:19:32,fulfilled,5,2016-10-12 2:19:32,direct,924,web,ecommerce,28
712711436,4790087975108,2022-12-08 18:49:31,fulfilled,2,2022-12-08 18:49:30,direct,6347,web,ecommerce,39.98
253513955,3916957062,2016-07-30 14:01:04,fulfilled,1,2016-07-30 14:01:04,direct,2271,web,ecommerce,44.44
50328128,70729924624,2017-11-28 12:57:15,fulfilled,3,2017-11-28 12:57:15,direct,924,web,ecommerce,11
